timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2019-07-31,0.7200,0.7200,0.7200,0.7200,0.7200,17500,0.0000,1.0000
2019-07-29,0.7200,0.7200,0.7200,0.7200,0.7200,300,0.0000,1.0000
2019-07-24,0.7200,0.7200,0.7100,0.7100,0.7100,2000,0.0000,1.0000
2019-07-12,0.7200,0.7200,0.7000,0.7000,0.7000,5200,0.0000,1.0000
2019-07-11,0.7300,0.7300,0.7300,0.7300,0.7300,1400,0.0000,1.0000
2019-07-10,0.7400,0.7400,0.7400,0.7400,0.7400,30000,0.0000,1.0000
2019-07-08,0.7400,0.7400,0.7400,0.7400,0.7400,500,0.0000,1.0000
2019-07-05,0.7500,0.7500,0.7500,0.7500,0.7500,23500,0.0000,1.0000
2019-07-03,0.7500,0.7500,0.7500,0.7500,0.7500,5500,0.0000,1.0000
2019-07-02,0.7640,0.8000,0.7400,0.7400,0.7400,16700,0.0000,1.0000
2019-07-01,0.8000,0.8000,0.8000,0.8000,0.8000,100,0.0000,1.0000
2019-06-28,0.8000,0.8000,0.8000,0.8000,0.8000,11500,0.0000,1.0000
2019-06-21,0.8000,0.8100,0.8000,0.8000,0.8000,7000,0.0000,1.0000
2019-06-18,0.7500,0.7500,0.7500,0.7500,0.7500,17434,0.0000,1.0000
2019-06-14,0.7800,0.7800,0.7800,0.7800,0.7800,1000,0.0000,1.0000
2019-06-11,0.7900,0.7900,0.7900,0.7900,0.7900,1000,0.0000,1.0000
2019-06-10,0.8000,0.8000,0.8000,0.8000,0.8000,1000,0.0000,1.0000
2019-06-05,0.8000,0.8000,0.8000,0.8000,0.8000,11,0.0000,1.0000
2019-05-30,0.8000,0.8000,0.8000,0.8000,0.8000,1000,0.0000,1.0000
2019-05-29,0.8000,0.8000,0.8000,0.8000,0.8000,10000,0.0000,1.0000
2019-05-16,0.8500,0.8500,0.8500,0.8500,0.8500,1000,0.0000,1.0000
2019-05-14,0.8300,0.8500,0.8000,0.8500,0.8500,20033,0.0000,1.0000
2019-05-10,0.8800,0.8800,0.8800,0.8800,0.8800,1000,0.0000,1.0000
2019-05-09,0.8800,0.8800,0.8800,0.8800,0.8800,1000,0.0000,1.0000
2019-05-08,0.8800,0.8800,0.8800,0.8800,0.8800,1000,0.0000,1.0000
2019-05-07,0.8900,0.8900,0.8900,0.8900,0.8900,1000,0.0000,1.0000
2019-05-06,0.9000,0.9000,0.9000,0.9000,0.9000,1000,0.0000,1.0000
2019-05-03,0.9000,0.9000,0.9000,0.9000,0.9000,1000,0.0000,1.0000
2019-05-02,0.9500,0.9600,0.9000,0.9000,0.9000,23000,0.0000,1.0000
2019-04-30,0.9750,1.0500,0.9750,1.0500,1.0500,3500,0.0000,1.0000
2019-04-23,0.9800,0.9800,0.9750,0.9750,0.9750,8500,0.0000,1.0000
2019-04-22,1.0000,1.0500,1.0000,1.0000,1.0000,2400,0.0000,1.0000
2019-04-18,0.9200,1.0400,0.9200,1.0400,1.0400,5800,0.0000,1.0000
2019-04-17,0.9000,0.9000,0.9000,0.9000,0.9000,160000,0.0000,1.0000
