timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2019-07-29,0.5400,0.5700,0.5400,0.5500,0.5500,2950,0.0000,1.0000
2019-07-26,0.5300,0.5600,0.5300,0.5600,0.5600,3846,0.0000,1.0000
2019-07-25,0.6000,0.6000,0.5300,0.5300,0.5300,3050,0.0000,1.0000
2019-07-24,0.5800,0.6400,0.5000,0.5303,0.5303,14670,0.0000,1.0000
2019-07-23,0.5900,0.5900,0.5450,0.5495,0.5495,3200,0.0000,1.0000
2019-07-22,0.5700,0.5700,0.5000,0.5200,0.5200,14676,0.0000,1.0000
2019-07-19,0.6000,0.6000,0.5500,0.5675,0.5675,19976,0.0000,1.0000
2019-07-18,0.5100,0.5549,0.4800,0.4800,0.4800,3005,0.0000,1.0000
2019-07-17,0.4900,0.5000,0.4468,0.4999,0.4999,7864,0.0000,1.0000
2019-07-16,0.4310,0.5000,0.4250,0.5000,0.5000,21922,0.0000,1.0000
2019-07-15,0.4700,0.6300,0.4700,0.5600,0.5600,10218,0.0000,1.0000
2019-07-12,0.5612,0.5613,0.5000,0.5025,0.5025,5702,0.0000,1.0000
2019-07-11,0.5600,0.5612,0.5600,0.5612,0.5612,1090,0.0000,1.0000
2019-07-10,0.6000,0.6000,0.5100,0.5546,0.5546,10851,0.0000,1.0000
2019-07-09,0.5506,0.5830,0.5500,0.5830,0.5830,5102,0.0000,1.0000
2019-07-08,0.5410,0.6400,0.5200,0.6050,0.6050,98315,0.0000,1.0000
2019-07-05,0.5510,0.6400,0.5500,0.5500,0.5500,8457,0.0000,1.0000
2019-07-03,0.5826,0.6000,0.5510,0.5510,0.5510,7883,0.0000,1.0000
2019-07-02,0.6400,0.6400,0.6000,0.6000,0.6000,813,0.0000,1.0000
2019-07-01,0.5200,0.6388,0.5200,0.5400,0.5400,34534,0.0000,1.0000
2019-06-28,0.5000,0.5550,0.4200,0.5000,0.5000,22329,0.0000,1.0000
2019-06-27,0.5000,0.5100,0.4800,0.5000,0.5000,1700,0.0000,1.0000
2019-06-26,0.5000,0.5550,0.4900,0.4900,0.4900,3930,0.0000,1.0000
2019-06-25,0.4800,0.5250,0.4700,0.5250,0.5250,5305,0.0000,1.0000
2019-06-24,0.5600,0.5600,0.4500,0.4769,0.4769,12043,0.0000,1.0000
2019-06-21,0.4600,0.5500,0.4000,0.4700,0.4700,272300,0.0000,1.0000
2019-06-20,0.5200,0.5500,0.4200,0.4500,0.4500,71321,0.0000,1.0000
2019-06-19,0.6200,0.6200,0.4200,0.4910,0.4910,33426,0.0000,1.0000
2019-06-18,0.6200,0.7000,0.6200,0.6600,0.6600,3860,0.0000,1.0000
2019-06-17,0.5590,0.6376,0.5590,0.6376,0.6376,4572,0.0000,1.0000
2019-06-14,0.5900,0.6030,0.5350,0.5590,0.5590,4756,0.0000,1.0000
2019-06-13,0.8000,0.8000,0.5900,0.5900,0.5900,14608,0.0000,1.0000
2019-06-12,0.5600,0.6317,0.5600,0.6317,0.6317,700,0.0000,1.0000
2019-06-11,0.6500,0.6570,0.5400,0.5825,0.5825,10123,0.0000,1.0000
2019-06-10,0.6500,0.6600,0.4900,0.6000,0.6000,8610,0.0000,1.0000
2019-06-07,0.6810,0.6810,0.5000,0.5675,0.5675,12850,0.0000,1.0000
2019-06-06,0.7209,0.7300,0.5800,0.6800,0.6800,8006,0.0000,1.0000
2019-06-05,0.8500,0.8500,0.7145,0.7145,0.7145,4475,0.0000,1.0000
2019-06-04,0.7500,0.8000,0.7500,0.8000,0.8000,14100,0.0000,1.0000
2019-06-03,0.4400,0.5655,0.4400,0.5654,0.5654,12665,0.0000,1.0000
2019-05-31,0.6100,0.6200,0.5550,0.5600,0.5600,18266,0.0000,1.0000
2019-05-30,0.7600,0.7600,0.5500,0.6100,0.6100,15049,0.0000,1.0000
2019-05-29,0.8100,0.8100,0.7600,0.8090,0.8090,3853,0.0000,1.0000
2019-05-28,0.7500,0.8000,0.7500,0.7500,0.7500,14520,0.0000,1.0000
2019-05-24,0.9900,0.9900,0.7500,0.7500,0.7500,13852,0.0000,1.0000
2019-05-23,0.8010,0.8213,0.7500,0.7519,0.7519,5300,0.0000,1.0000
2019-05-22,0.7400,0.8500,0.7400,0.8039,0.8039,6741,0.0000,1.0000
2019-05-21,0.7501,0.7600,0.7250,0.7483,0.7483,14304,0.0000,1.0000
2019-05-20,0.9500,1.0000,0.6800,0.7000,0.7000,57356,0.0000,1.0000
2019-05-17,0.9500,0.9901,0.9299,0.9299,0.9299,39822,0.0000,1.0000
2019-05-16,0.8900,0.9900,0.8900,0.9499,0.9499,19731,0.0000,1.0000
2019-05-15,0.8600,0.8935,0.8600,0.8900,0.8900,5000,0.0000,1.0000
2019-05-14,0.9010,0.9500,0.8800,0.8800,0.8800,7350,0.0000,1.0000
2019-05-13,0.9100,0.9146,0.8990,0.9000,0.9000,17877,0.0000,1.0000
2019-05-10,0.9700,0.9800,0.9000,0.9299,0.9299,7366,0.0000,1.0000
2019-05-09,0.9900,0.9900,0.9300,0.9690,0.9690,12640,0.0000,1.0000
2019-05-08,0.9400,0.9700,0.8690,0.9500,0.9500,4932,0.0000,1.0000
2019-05-07,0.9050,0.9050,0.8500,0.8700,0.8700,5241,0.0000,1.0000
2019-05-06,0.8898,0.9280,0.8898,0.9249,0.9249,6275,0.0000,1.0000
2019-05-03,0.9010,0.9342,0.8798,0.8900,0.8900,4912,0.0000,1.0000
2019-05-02,1.0000,1.0000,0.9000,0.9000,0.9000,17319,0.0000,1.0000
2019-05-01,0.9000,0.9548,0.8800,0.9000,0.9000,20908,0.0000,1.0000
2019-04-30,0.9500,0.9815,0.8800,0.9000,0.9000,9542,0.0000,1.0000
2019-04-29,1.0000,1.0400,0.9500,0.9500,0.9500,152850,0.0000,1.0000
2019-04-26,0.9500,1.0100,0.8500,1.0100,1.0100,26515,0.0000,1.0000
2019-04-25,0.9700,0.9700,0.9000,0.9550,0.9550,18422,0.0000,1.0000
2019-04-24,0.9500,1.0000,0.9400,0.9700,0.9700,78544,0.0000,1.0000
2019-04-23,0.9800,1.0000,0.9100,0.9100,0.9100,17942,0.0000,1.0000
2019-04-22,1.0000,1.0000,0.9800,0.9800,0.9800,30891,0.0000,1.0000
2019-04-18,0.9200,1.0000,0.9200,0.9790,0.9790,27773,0.0000,1.0000
2019-04-17,1.1400,1.1400,0.9000,0.9500,0.9500,59294,0.0000,1.0000
2019-04-16,1.0700,1.1180,1.0700,1.0900,1.0900,5294,0.0000,1.0000
2019-04-15,1.0600,1.2300,1.0600,1.0801,1.0801,5760,0.0000,1.0000
2019-04-12,1.0600,1.2000,1.0600,1.0700,1.0700,11681,0.0000,1.0000
2019-04-11,1.1300,1.2400,1.0600,1.0700,1.0700,109300,0.0000,1.0000
2019-04-10,1.1300,1.1300,1.1200,1.1234,1.1234,3200,0.0000,1.0000
2019-04-09,1.1148,1.1299,1.1000,1.1055,1.1055,7553,0.0000,1.0000
2019-04-08,1.0700,1.1300,1.0700,1.1000,1.1000,8833,0.0000,1.0000
2019-04-05,1.1200,1.1500,1.0500,1.1500,1.1500,37898,0.0000,1.0000
2019-04-04,1.2000,1.2000,1.1200,1.1200,1.1200,7426,0.0000,1.0000
2019-04-03,1.2500,1.2500,1.1401,1.1401,1.1401,52543,0.0000,1.0000
2019-04-02,1.2500,1.2500,1.2010,1.2457,1.2457,12075,0.0000,1.0000
2019-04-01,1.2000,1.2500,1.2000,1.2256,1.2256,7362,0.0000,1.0000
